complaint_id,customer_id,state_id,category_id,complaint_date,status,resolution_date,description,priority_level
4679,3991,30,3,2024-04-07,Open,,Complaint description 1561,High
4680,4184,13,6,2024-12-20,In Progress,,Complaint description 1562,Low
4681,4614,33,3,2025-01-01,Resolved,2025-10-06,Complaint description 1563,Medium
4682,4544,16,10,2024-05-08,Open,,Complaint description 1564,Medium
4683,4852,23,9,2025-09-15,Resolved,2023-02-06,Complaint description 1565,High
4684,4187,6,3,2024-04-21,Resolved,2025-12-07,Complaint description 1566,Medium
4685,3436,4,4,2023-11-02,Open,,Complaint description 1567,High
4686,3523,28,5,2025-10-11,In Progress,,Complaint description 1568,Medium
4687,3216,26,4,2023-09-15,Open,,Complaint description 1569,High
4688,4503,32,11,2024-01-16,In Progress,,Complaint description 1570,Low
4689,3230,21,4,2025-03-23,Resolved,2024-11-12,Complaint description 1571,High
4690,3251,16,11,2023-09-28,In Progress,,Complaint description 1572,Medium
4691,4864,19,12,2025-11-04,In Progress,,Complaint description 1573,High
4692,4114,13,2,2025-01-12,Resolved,2023-02-28,Complaint description 1574,Medium
4693,3369,21,1,2023-04-02,Resolved,2025-05-18,Complaint description 1575,Medium
4694,4781,31,2,2025-10-29,Open,,Complaint description 1576,High
4695,3574,3,7,2023-02-08,In Progress,,Complaint description 1577,Low
4696,3335,1,1,2023-02-07,Open,,Complaint description 1578,Low
4697,3382,1,12,2023-01-04,In Progress,,Complaint description 1579,Low
4698,3276,29,5,2025-07-21,Resolved,2024-08-17,Complaint description 1580,Low
4699,4089,19,11,2024-03-31,In Progress,,Complaint description 1581,Medium
4700,4300,22,12,2023-04-02,Resolved,2025-06-18,Complaint description 1582,High
4701,4473,33,12,2025-05-11,Open,,Complaint description 1583,High
4702,4699,32,4,2024-09-09,Open,,Complaint description 1584,High
4703,4910,30,9,2023-12-26,Resolved,2023-09-29,Complaint description 1585,Medium
4704,4290,13,5,2025-03-20,Open,,Complaint description 1586,Low
4705,3912,29,1,2025-11-30,Resolved,2024-06-05,Complaint description 1587,Low
4706,3434,7,8,2023-03-28,Open,,Complaint description 1588,Low
4707,3232,14,9,2023-07-29,Resolved,2024-08-01,Complaint description 1589,High
4708,5027,34,6,2024-09-08,In Progress,,Complaint description 1590,Low
4709,3608,3,1,2023-07-24,Resolved,2023-11-22,Complaint description 1591,High
4710,4584,7,11,2023-05-14,Resolved,2025-06-23,Complaint description 1592,Medium
4711,3458,33,5,2025-12-11,Resolved,2025-06-01,Complaint description 1593,Medium
4712,3642,17,10,2025-02-09,Open,,Complaint description 1594,Medium
4713,3773,9,1,2023-02-18,Resolved,2025-07-16,Complaint description 1595,Low
4714,4049,21,1,2023-06-15,Open,,Complaint description 1596,High
4715,4493,23,7,2024-02-21,In Progress,,Complaint description 1597,Low
4716,3131,12,8,2024-05-07,Open,,Complaint description 1598,Low
4717,3680,24,3,2024-07-04,Resolved,2025-02-03,Complaint description 1599,High
4718,3970,27,11,2024-01-22,Open,,Complaint description 1600,High
4719,4495,34,7,2025-08-03,Open,,Complaint description 1601,Medium
4720,3858,30,7,2023-10-02,Resolved,2024-08-22,Complaint description 1602,Low
4721,4936,1,3,2024-10-18,Open,,Complaint description 1603,Low
4722,3512,13,3,2023-04-07,Open,,Complaint description 1604,High
4723,3734,18,5,2023-04-10,Open,,Complaint description 1605,High
4724,3063,6,3,2024-08-13,In Progress,,Complaint description 1606,Medium
4725,4233,6,9,2023-11-16,In Progress,,Complaint description 1607,Low
4726,4023,17,5,2023-12-19,Open,,Complaint description 1608,Medium
4727,4295,12,8,2023-03-15,Resolved,2023-10-29,Complaint description 1609,Medium
4728,3046,24,6,2023-02-02,In Progress,,Complaint description 1610,Low
4729,3896,7,10,2025-12-08,Open,,Complaint description 1611,Medium
4730,3915,29,6,2024-09-20,In Progress,,Complaint description 1612,High
4731,3300,9,9,2023-06-15,Resolved,2024-10-10,Complaint description 1613,Medium
4732,4138,16,6,2025-08-28,Resolved,2025-12-10,Complaint description 1614,Low
4733,4093,21,12,2024-10-24,In Progress,,Complaint description 1615,High
4734,4101,5,11,2024-11-29,In Progress,,Complaint description 1616,Medium
4735,5026,18,2,2025-03-07,Resolved,2024-09-23,Complaint description 1617,High
4736,4106,1,7,2023-07-13,Resolved,2024-10-25,Complaint description 1618,Medium
4737,4672,16,7,2024-12-08,Open,,Complaint description 1619,Low
4738,4325,5,3,2024-06-24,Resolved,2024-05-21,Complaint description 1620,Low
4739,4587,12,10,2023-12-10,In Progress,,Complaint description 1621,Low
4740,4524,34,9,2025-05-20,Resolved,2023-04-12,Complaint description 1622,Medium
4741,3248,10,4,2023-10-12,In Progress,,Complaint description 1623,Medium
4742,3638,19,2,2025-05-03,Open,,Complaint description 1624,Low
4743,4808,5,10,2024-08-15,Open,,Complaint description 1625,High
4744,4974,11,7,2023-07-23,Resolved,2024-03-28,Complaint description 1626,Medium
4745,4873,2,12,2024-07-18,Open,,Complaint description 1627,High
4746,4108,8,7,2024-12-28,Open,,Complaint description 1628,High
4747,4765,14,9,2025-11-08,In Progress,,Complaint description 1629,Low
4748,3141,24,8,2023-06-20,Resolved,2024-08-20,Complaint description 1630,Medium
4749,3294,24,1,2025-06-01,In Progress,,Complaint description 1631,High
4750,4700,6,7,2023-11-24,Open,,Complaint description 1632,Medium
4751,3141,33,8,2023-06-20,In Progress,,Complaint description 1633,Medium
4752,4315,5,5,2024-09-23,Resolved,2024-04-10,Complaint description 1634,Low
4753,4118,13,8,2023-10-05,Resolved,2023-06-12,Complaint description 1635,Low
4754,4233,29,7,2023-07-29,Resolved,2023-08-31,Complaint description 1636,High
4755,3266,24,2,2025-09-23,Resolved,2023-12-10,Complaint description 1637,Low
4756,4549,27,12,2023-06-07,Resolved,2025-10-23,Complaint description 1638,High
4757,4470,5,7,2024-10-13,In Progress,,Complaint description 1639,High
4758,3261,34,5,2023-05-25,Resolved,2025-07-16,Complaint description 1640,Low
4759,3394,2,7,2025-04-06,Open,,Complaint description 1641,Low
4760,3522,1,4,2024-03-30,Open,,Complaint description 1642,Low
4761,3875,25,10,2023-08-21,Open,,Complaint description 1643,Low
4762,3839,17,4,2024-03-15,In Progress,,Complaint description 1644,Low
4763,4735,31,6,2024-04-29,In Progress,,Complaint description 1645,Low
4764,3104,10,5,2023-07-23,Resolved,2025-05-09,Complaint description 1646,High
4765,3220,9,5,2025-07-17,Resolved,2023-07-05,Complaint description 1647,Medium
4766,5006,19,1,2025-07-17,In Progress,,Complaint description 1648,Low
4767,4060,29,12,2025-04-25,Resolved,2024-01-03,Complaint description 1649,Medium
4768,3219,14,6,2023-09-21,Resolved,2023-07-21,Complaint description 1650,High
4769,4550,25,5,2024-12-17,In Progress,,Complaint description 1651,Low
4770,4320,1,3,2025-10-16,In Progress,,Complaint description 1652,High
4771,3142,9,9,2024-10-15,In Progress,,Complaint description 1653,High
4772,3891,11,1,2023-01-06,Open,,Complaint description 1654,Low
4773,4812,4,8,2025-03-22,Open,,Complaint description 1655,Low
4774,3064,19,12,2025-05-26,Open,,Complaint description 1656,High
4775,4505,6,9,2024-11-29,In Progress,,Complaint description 1657,High
4776,4568,29,11,2025-01-11,In Progress,,Complaint description 1658,Medium
4777,4996,14,5,2024-11-17,Resolved,2025-08-07,Complaint description 1659,High
4778,4746,26,2,2024-12-23,In Progress,,Complaint description 1660,Medium
4779,3075,7,6,2023-01-03,Open,,Complaint description 1661,High
4780,5015,8,11,2023-07-07,In Progress,,Complaint description 1662,High
4781,3440,5,2,2025-09-28,Resolved,2025-03-26,Complaint description 1663,High
4782,4321,31,6,2023-03-08,In Progress,,Complaint description 1664,Low
4783,3429,7,10,2023-06-26,In Progress,,Complaint description 1665,Low
4784,4609,15,7,2024-11-08,In Progress,,Complaint description 1666,Medium
4785,4389,8,1,2023-08-21,Open,,Complaint description 1667,Low
4786,4979,30,7,2025-03-24,Resolved,2025-11-22,Complaint description 1668,High
4787,4000,6,9,2024-06-11,Open,,Complaint description 1669,Low
4788,3667,26,11,2024-11-27,In Progress,,Complaint description 1670,Low
4789,4157,1,5,2025-07-03,In Progress,,Complaint description 1671,Low
4790,5019,11,11,2023-02-19,In Progress,,Complaint description 1672,High
4791,4592,31,6,2024-05-09,Resolved,2023-05-13,Complaint description 1673,Medium
4792,4765,6,10,2023-12-03,In Progress,,Complaint description 1674,Low
4793,4022,5,6,2024-06-07,Open,,Complaint description 1675,Medium
4794,3250,7,6,2024-06-30,Open,,Complaint description 1676,High
4795,4154,12,10,2024-10-07,Resolved,2024-06-17,Complaint description 1677,High
4796,3277,27,10,2024-04-22,Open,,Complaint description 1678,Low
4797,3462,4,8,2024-02-06,Resolved,2024-04-17,Complaint description 1679,High
4798,4116,2,12,2024-06-24,In Progress,,Complaint description 1680,Medium
4799,4208,8,5,2024-06-12,Resolved,2024-12-08,Complaint description 1681,Medium
4800,4753,8,12,2025-10-24,Open,,Complaint description 1682,Low
4801,4569,19,11,2025-05-05,Open,,Complaint description 1683,Low
4802,3779,14,8,2024-01-18,In Progress,,Complaint description 1684,Low
4803,3587,12,6,2023-03-24,In Progress,,Complaint description 1685,Low
4804,3169,27,8,2023-04-01,Resolved,2025-08-20,Complaint description 1686,Low
4805,3063,23,10,2024-07-15,In Progress,,Complaint description 1687,Medium
4806,4498,18,7,2025-07-07,In Progress,,Complaint description 1688,Medium
4807,4498,27,7,2024-08-27,In Progress,,Complaint description 1689,Low
4808,4846,14,6,2023-01-25,Resolved,2024-01-18,Complaint description 1690,High
4809,3808,23,11,2023-03-25,Open,,Complaint description 1691,Low
4810,3609,10,11,2024-12-31,Resolved,2024-12-26,Complaint description 1692,Low
4811,4203,24,2,2023-03-17,Resolved,2025-04-08,Complaint description 1693,Low
4812,5024,4,3,2023-02-25,Resolved,2025-07-29,Complaint description 1694,High
4813,3265,14,11,2024-10-23,In Progress,,Complaint description 1695,Low
4814,4371,27,11,2024-12-11,Resolved,2024-10-09,Complaint description 1696,Low
4815,4375,14,1,2025-08-07,In Progress,,Complaint description 1697,High
4816,3202,31,2,2024-03-23,In Progress,,Complaint description 1698,High
4817,4059,15,1,2025-10-04,Open,,Complaint description 1699,Low
4818,4746,1,9,2025-01-05,Resolved,2024-01-04,Complaint description 1700,Medium
4819,3264,20,10,2024-06-21,In Progress,,Complaint description 1701,Medium
4820,4797,15,5,2023-02-06,Resolved,2024-06-02,Complaint description 1702,Low
4821,3330,9,2,2025-06-26,Resolved,2025-06-12,Complaint description 1703,High
4822,4205,13,1,2024-06-21,Resolved,2025-07-24,Complaint description 1704,Low
4823,4827,34,9,2024-05-20,Resolved,2024-05-27,Complaint description 1705,Medium
4824,4923,18,6,2023-05-13,Open,,Complaint description 1706,Medium
4825,4496,24,7,2024-04-02,Resolved,2024-04-17,Complaint description 1707,Low
4826,4182,20,4,2024-05-01,Resolved,2025-09-11,Complaint description 1708,High
4827,4930,1,2,2024-03-31,Resolved,2024-08-02,Complaint description 1709,High
4828,4072,12,3,2023-07-30,Resolved,2023-03-21,Complaint description 1710,Medium
4829,3147,22,2,2024-08-06,Open,,Complaint description 1711,Low
4830,4551,12,11,2025-07-26,Open,,Complaint description 1712,High
4831,3913,33,7,2024-08-05,Resolved,2023-05-02,Complaint description 1713,Low
4832,3801,24,9,2025-12-24,Resolved,2024-04-28,Complaint description 1714,High
4833,4783,26,4,2024-04-09,Open,,Complaint description 1715,High
4834,4663,2,5,2025-04-13,In Progress,,Complaint description 1716,High
4835,3172,7,11,2025-12-15,Resolved,2023-04-02,Complaint description 1717,Medium
4836,3757,20,5,2025-10-24,In Progress,,Complaint description 1718,Low
4837,3933,2,1,2025-06-08,In Progress,,Complaint description 1719,High
4838,3252,15,6,2024-07-03,Resolved,2024-04-23,Complaint description 1720,Medium
4839,3637,15,7,2023-07-29,Open,,Complaint description 1721,Low
4840,3096,5,9,2023-08-13,Open,,Complaint description 1722,Medium
4841,3662,19,5,2025-08-01,In Progress,,Complaint description 1723,Medium
4842,3514,13,7,2023-02-06,Open,,Complaint description 1724,Low
4843,4163,22,11,2023-07-18,In Progress,,Complaint description 1725,Low
4844,4057,18,8,2024-01-09,In Progress,,Complaint description 1726,Low
4845,3715,34,8,2023-04-12,Open,,Complaint description 1727,Medium
4846,4787,6,12,2024-10-26,Resolved,2025-02-19,Complaint description 1728,High
4847,3163,23,2,2025-02-02,Resolved,2024-11-29,Complaint description 1729,High
4848,3903,13,8,2025-07-07,Resolved,2024-11-13,Complaint description 1730,Medium
4849,3351,3,4,2025-08-14,Resolved,2023-02-04,Complaint description 1731,Medium
4850,4592,12,3,2024-01-23,Open,,Complaint description 1732,Low
4851,4916,9,11,2024-05-17,Open,,Complaint description 1733,Low
4852,4805,1,10,2025-02-03,Open,,Complaint description 1734,Medium
4853,4496,13,10,2025-04-23,Resolved,2025-12-22,Complaint description 1735,High
4854,3654,32,11,2023-08-30,In Progress,,Complaint description 1736,Low
4855,4267,5,2,2025-06-16,Open,,Complaint description 1737,Low
4856,3820,22,3,2025-05-13,In Progress,,Complaint description 1738,High
4857,3590,13,4,2025-08-31,Open,,Complaint description 1739,High
4858,4825,10,2,2025-10-08,In Progress,,Complaint description 1740,High
4859,3297,26,8,2024-03-25,Open,,Complaint description 1741,Low
4860,4954,2,10,2023-03-04,Open,,Complaint description 1742,High
4861,3188,32,9,2023-01-07,In Progress,,Complaint description 1743,High
4862,3884,16,8,2025-06-24,In Progress,,Complaint description 1744,Medium
4863,3601,29,7,2023-11-17,Resolved,2024-05-17,Complaint description 1745,Low
4864,4807,16,5,2024-09-06,Resolved,2025-11-02,Complaint description 1746,High
4865,3471,19,9,2025-11-09,Resolved,2023-05-21,Complaint description 1747,Medium
4866,4046,5,4,2025-10-28,Open,,Complaint description 1748,High
4867,3292,11,2,2023-06-28,Resolved,2023-06-04,Complaint description 1749,Low
4868,4157,11,6,2023-11-13,Resolved,2025-08-24,Complaint description 1750,Low
4869,4028,13,1,2025-09-14,Resolved,2023-07-20,Complaint description 1751,High
4870,3213,13,10,2024-02-01,Open,,Complaint description 1752,High
4871,4895,20,8,2023-12-13,In Progress,,Complaint description 1753,Low
4872,4343,13,12,2024-09-03,In Progress,,Complaint description 1754,Medium
4873,3203,2,1,2024-12-23,Open,,Complaint description 1755,High
4874,3836,32,11,2024-02-19,Open,,Complaint description 1756,Low
4875,3689,28,2,2023-05-18,In Progress,,Complaint description 1757,High
4876,4098,7,3,2025-03-02,Open,,Complaint description 1758,Low
4877,3192,32,2,2025-06-13,In Progress,,Complaint description 1759,Low
4878,4075,10,2,2025-05-20,Open,,Complaint description 1760,Medium
4879,4453,28,12,2025-01-05,Resolved,2024-04-22,Complaint description 1761,Low
4880,4665,9,5,2024-12-17,Resolved,2025-04-10,Complaint description 1762,High
4881,4003,28,4,2023-09-05,Resolved,2024-04-22,Complaint description 1763,High
4882,4061,30,7,2024-03-05,Open,,Complaint description 1764,Medium
4883,4524,29,9,2024-01-09,Resolved,2025-11-17,Complaint description 1765,High
4884,3449,5,8,2024-06-30,In Progress,,Complaint description 1766,Medium
4885,3533,18,6,2023-02-07,Resolved,2024-03-07,Complaint description 1767,Medium
4886,3744,32,12,2025-06-23,In Progress,,Complaint description 1768,Medium
4887,3402,22,2,2024-05-17,Open,,Complaint description 1769,Low
4888,3090,16,12,2024-10-14,Open,,Complaint description 1770,Low
4889,3682,1,7,2024-12-14,Resolved,2023-04-25,Complaint description 1771,High
4890,4306,16,2,2023-07-13,Resolved,2025-10-27,Complaint description 1772,Low
4891,4049,14,8,2024-06-13,Open,,Complaint description 1773,Low
4892,5004,16,10,2024-12-11,In Progress,,Complaint description 1774,High
4893,4689,18,7,2024-01-28,Open,,Complaint description 1775,High
4894,4986,24,6,2024-02-09,Open,,Complaint description 1776,High
4895,4614,8,11,2023-06-29,In Progress,,Complaint description 1777,Medium
4896,3554,1,8,2024-12-17,Resolved,2025-03-30,Complaint description 1778,High
4897,3160,34,10,2025-06-14,Resolved,2023-04-08,Complaint description 1779,High
4898,3272,24,8,2023-06-03,Resolved,2023-02-14,Complaint description 1780,Low
4899,4707,22,7,2023-03-17,In Progress,,Complaint description 1781,Medium
4900,3087,33,8,2024-12-03,Open,,Complaint description 1782,High
4901,3971,29,11,2024-03-01,In Progress,,Complaint description 1783,Low
4902,4249,18,10,2025-11-14,In Progress,,Complaint description 1784,Medium
4903,4375,33,12,2025-11-08,In Progress,,Complaint description 1785,Low
4904,4761,16,8,2025-02-10,In Progress,,Complaint description 1786,Medium
4905,3788,30,5,2023-03-13,Resolved,2024-08-21,Complaint description 1787,Medium
4906,3047,30,8,2025-06-11,Resolved,2023-10-15,Complaint description 1788,Medium
4907,3310,28,1,2023-11-04,Open,,Complaint description 1789,Medium
4908,3877,10,7,2023-02-17,In Progress,,Complaint description 1790,High
4909,3833,10,2,2023-10-31,In Progress,,Complaint description 1791,Medium
4910,4879,12,3,2023-12-20,Resolved,2024-07-31,Complaint description 1792,High
4911,3782,25,1,2023-03-09,In Progress,,Complaint description 1793,High
4912,3521,20,12,2024-11-13,Resolved,2025-04-15,Complaint description 1794,Low
4913,3693,12,2,2024-08-17,Resolved,2024-05-26,Complaint description 1795,High
4914,3554,13,1,2025-09-24,In Progress,,Complaint description 1796,Low
4915,3479,21,4,2024-02-07,In Progress,,Complaint description 1797,Medium
4916,3405,7,10,2025-06-12,Resolved,2023-05-13,Complaint description 1798,Medium
4917,3761,3,10,2023-03-11,Open,,Complaint description 1799,High
4918,4244,30,6,2024-12-14,Resolved,2025-11-27,Complaint description 1800,Low
4919,3919,1,11,2025-11-02,In Progress,,Complaint description 1801,Medium
4920,3617,24,11,2025-10-26,In Progress,,Complaint description 1802,High
4921,4633,13,12,2025-05-15,In Progress,,Complaint description 1803,Medium
4922,4628,3,11,2023-01-15,Open,,Complaint description 1804,Low
4923,3357,21,7,2025-05-30,In Progress,,Complaint description 1805,Medium
4924,3684,26,5,2023-08-23,Resolved,2023-09-03,Complaint description 1806,High
4925,4177,30,8,2023-06-12,Resolved,2023-10-27,Complaint description 1807,High
4926,4026,30,3,2024-03-17,Open,,Complaint description 1808,Medium
4927,3257,6,4,2023-06-30,Resolved,2023-07-05,Complaint description 1809,Low
4928,3163,7,4,2024-03-22,In Progress,,Complaint description 1810,Medium
4929,4996,34,3,2024-09-21,Resolved,2023-08-25,Complaint description 1811,Medium
4930,3238,33,12,2023-02-11,Resolved,2023-02-03,Complaint description 1812,High
4931,4086,29,11,2025-02-22,In Progress,,Complaint description 1813,High
4932,3624,13,9,2025-04-05,In Progress,,Complaint description 1814,Medium
4933,3839,14,6,2023-04-17,Open,,Complaint description 1815,Medium
4934,4774,25,8,2024-01-23,Resolved,2024-11-15,Complaint description 1816,Low
4935,4279,12,4,2024-08-09,Resolved,2024-06-24,Complaint description 1817,Low
4936,3528,29,6,2024-10-06,Resolved,2024-10-17,Complaint description 1818,High
4937,4490,25,9,2025-10-02,In Progress,,Complaint description 1819,Low
4938,5024,18,10,2024-06-01,Resolved,2023-05-28,Complaint description 1820,High
4939,3463,15,7,2025-12-28,Open,,Complaint description 1821,High
4940,3395,11,1,2023-12-14,Open,,Complaint description 1822,Low
4941,3613,3,4,2023-12-24,In Progress,,Complaint description 1823,High
4942,4681,22,3,2023-04-14,Resolved,2023-04-18,Complaint description 1824,High
4943,3403,24,5,2024-06-18,Open,,Complaint description 1825,Medium
4944,4097,26,12,2024-10-15,Open,,Complaint description 1826,Medium
4945,3655,6,6,2024-01-07,Open,,Complaint description 1827,Medium
4946,3249,28,5,2025-12-30,Open,,Complaint description 1828,High
4947,4790,29,11,2025-05-04,In Progress,,Complaint description 1829,Low
4948,3809,12,2,2024-10-15,In Progress,,Complaint description 1830,Medium
4949,4987,5,5,2024-12-13,Resolved,2023-04-08,Complaint description 1831,High
4950,4575,25,7,2024-05-21,Open,,Complaint description 1832,High
4951,3992,10,7,2025-04-09,In Progress,,Complaint description 1833,High
4952,4688,33,5,2023-09-26,Resolved,2025-07-02,Complaint description 1834,Medium
4953,4054,32,6,2023-04-10,Open,,Complaint description 1835,High
4954,3948,7,7,2023-05-12,Open,,Complaint description 1836,High
4955,3959,9,6,2023-03-07,Resolved,2025-05-06,Complaint description 1837,High
4956,4498,34,1,2024-04-23,In Progress,,Complaint description 1838,Medium
4957,4225,32,6,2025-07-01,Resolved,2025-11-08,Complaint description 1839,Medium
4958,4454,10,1,2025-01-21,Resolved,2023-09-05,Complaint description 1840,Low
4959,4812,8,12,2023-01-28,In Progress,,Complaint description 1841,Medium
4960,4727,10,3,2023-06-10,Open,,Complaint description 1842,Medium
4961,3826,23,7,2023-12-21,Resolved,2025-03-31,Complaint description 1843,High
4962,3212,28,1,2025-12-21,Resolved,2023-01-16,Complaint description 1844,Medium
4963,4326,23,8,2023-09-26,Resolved,2025-08-09,Complaint description 1845,Medium
4964,4040,5,11,2023-04-09,Resolved,2025-08-08,Complaint description 1846,High
4965,3210,27,1,2023-02-02,In Progress,,Complaint description 1847,Medium
4966,4212,18,9,2023-03-29,In Progress,,Complaint description 1848,Medium
4967,4798,28,9,2025-09-04,In Progress,,Complaint description 1849,Low
4968,4432,30,5,2025-04-22,In Progress,,Complaint description 1850,Low
4969,4822,3,12,2024-03-21,Resolved,2025-08-22,Complaint description 1851,High
4970,4219,8,6,2025-11-06,Resolved,2024-07-10,Complaint description 1852,Medium
4971,3334,33,1,2025-12-02,Open,,Complaint description 1853,High
4972,3227,1,11,2023-09-14,Open,,Complaint description 1854,Medium
4973,3918,2,9,2023-04-21,Open,,Complaint description 1855,Medium
4974,4235,6,11,2024-08-02,In Progress,,Complaint description 1856,Medium
4975,4173,3,6,2025-11-16,Resolved,2024-03-24,Complaint description 1857,Low
4976,4650,29,5,2023-08-05,In Progress,,Complaint description 1858,Low
4977,4381,22,11,2025-05-11,Resolved,2023-05-11,Complaint description 1859,High
4978,4148,32,2,2025-03-20,In Progress,,Complaint description 1860,High
4979,5008,18,11,2025-03-11,In Progress,,Complaint description 1861,Low
4980,3249,32,12,2023-04-27,In Progress,,Complaint description 1862,Medium
4981,4202,2,10,2025-03-25,In Progress,,Complaint description 1863,High
4982,4667,3,5,2024-07-26,Resolved,2025-12-04,Complaint description 1864,High
4983,3298,30,6,2025-06-07,Resolved,2023-08-16,Complaint description 1865,Medium
4984,4570,26,5,2023-01-10,In Progress,,Complaint description 1866,Medium
4985,4606,4,8,2023-06-06,Resolved,2023-02-14,Complaint description 1867,Medium
4986,3177,21,5,2023-03-18,Resolved,2023-12-15,Complaint description 1868,High
4987,4966,1,2,2024-11-30,In Progress,,Complaint description 1869,Low
4988,3582,18,10,2023-10-05,In Progress,,Complaint description 1870,High
4989,3720,13,7,2023-08-20,In Progress,,Complaint description 1871,Medium
4990,4202,20,6,2024-03-19,Open,,Complaint description 1872,High
4991,3511,30,10,2025-03-16,In Progress,,Complaint description 1873,Medium
4992,4157,7,7,2024-09-24,Resolved,2025-05-06,Complaint description 1874,Medium
4993,4384,7,5,2025-09-09,Open,,Complaint description 1875,Medium
4994,4226,33,4,2025-09-08,Open,,Complaint description 1876,Medium
4995,4222,10,2,2023-12-26,Resolved,2025-03-17,Complaint description 1877,Medium
4996,4384,33,6,2023-06-30,Open,,Complaint description 1878,Low
4997,3739,12,11,2023-12-20,Open,,Complaint description 1879,High
4998,4931,11,11,2023-11-21,Open,,Complaint description 1880,Low
4999,3820,2,10,2024-01-12,Open,,Complaint description 1881,High
5000,4428,7,4,2025-05-01,In Progress,,Complaint description 1882,Medium
5001,4386,14,3,2025-02-21,Open,,Complaint description 1883,High
5002,3238,28,9,2023-12-29,In Progress,,Complaint description 1884,Low
5003,4606,18,10,2023-11-26,Open,,Complaint description 1885,Medium
5004,3797,22,7,2024-05-15,In Progress,,Complaint description 1886,High
5005,4302,4,9,2025-03-31,Open,,Complaint description 1887,High
5006,3964,13,4,2025-06-28,Open,,Complaint description 1888,Medium
5007,4468,27,11,2023-03-23,Open,,Complaint description 1889,Low
5008,3264,26,12,2024-03-26,Open,,Complaint description 1890,High
5009,3119,34,11,2025-09-28,Open,,Complaint description 1891,Medium
5010,4308,15,2,2023-05-11,Open,,Complaint description 1892,High
5011,3681,22,7,2025-07-14,Open,,Complaint description 1893,High
5012,4345,34,2,2023-04-17,Open,,Complaint description 1894,Low
5013,4020,12,10,2024-07-22,In Progress,,Complaint description 1895,Medium
5014,4086,11,2,2023-06-16,Resolved,2024-05-09,Complaint description 1896,High
5015,3463,28,7,2023-09-13,In Progress,,Complaint description 1897,Low
5016,4690,19,12,2024-12-12,Resolved,2023-01-12,Complaint description 1898,High
5017,4485,20,3,2024-11-21,In Progress,,Complaint description 1899,Medium
5018,4597,3,5,2024-11-24,Open,,Complaint description 1900,Medium
5019,3329,3,10,2024-08-27,Open,,Complaint description 1901,Low
5020,3045,10,8,2024-05-08,Open,,Complaint description 1902,Medium
5021,4731,19,10,2025-11-07,Open,,Complaint description 1903,High
5022,4564,26,1,2024-01-13,Open,,Complaint description 1904,High
5023,3849,9,4,2024-10-06,In Progress,,Complaint description 1905,High
5024,3487,31,2,2023-04-04,Resolved,2024-03-07,Complaint description 1906,Low
5025,3449,30,6,2025-05-21,Resolved,2024-08-26,Complaint description 1907,High
5026,3440,5,10,2025-11-24,Resolved,2025-07-11,Complaint description 1908,Medium
5027,3472,8,4,2023-11-20,In Progress,,Complaint description 1909,Low
5028,4323,17,3,2025-10-10,Resolved,2023-01-05,Complaint description 1910,High
5029,3406,17,10,2023-02-25,In Progress,,Complaint description 1911,Low
5030,3332,3,9,2025-07-02,Open,,Complaint description 1912,High
5031,4233,5,4,2025-02-13,Open,,Complaint description 1913,Medium
5032,4642,31,11,2023-07-12,Open,,Complaint description 1914,High
5033,3643,31,3,2024-01-25,Resolved,2024-02-12,Complaint description 1915,Low
5034,3208,30,10,2024-05-19,Open,,Complaint description 1916,High
5035,4446,5,4,2024-04-10,Open,,Complaint description 1917,High
5036,4047,3,5,2025-10-14,In Progress,,Complaint description 1918,High
5037,4518,27,1,2024-07-17,Resolved,2024-11-02,Complaint description 1919,Medium
5038,3282,17,8,2024-02-25,Open,,Complaint description 1920,Low
5039,3262,8,6,2023-04-29,Open,,Complaint description 1921,Low
5040,4301,33,11,2025-03-13,In Progress,,Complaint description 1922,High
5041,3517,23,7,2023-11-15,In Progress,,Complaint description 1923,Medium
5042,3475,23,10,2023-12-09,In Progress,,Complaint description 1924,Low
5043,4548,26,9,2023-08-05,In Progress,,Complaint description 1925,Medium
5044,3904,29,3,2024-07-15,In Progress,,Complaint description 1926,Medium
5045,4156,17,12,2025-02-28,In Progress,,Complaint description 1927,High
5046,3246,23,2,2024-01-28,In Progress,,Complaint description 1928,Low
5047,4276,33,8,2025-08-13,Resolved,2024-04-03,Complaint description 1929,High
5048,3888,26,4,2025-05-31,Resolved,2023-04-06,Complaint description 1930,Low
5049,4037,21,11,2024-03-16,Resolved,2023-11-06,Complaint description 1931,Low
5050,3914,34,2,2023-11-12,Resolved,2024-01-20,Complaint description 1932,Medium
5051,4384,33,4,2024-06-18,Resolved,2025-12-01,Complaint description 1933,High
5052,3634,20,5,2023-12-19,Resolved,2025-11-16,Complaint description 1934,Low
5053,3633,27,2,2023-09-17,In Progress,,Complaint description 1935,High
5054,4152,28,5,2024-09-30,Open,,Complaint description 1936,Medium
5055,4476,5,12,2024-03-31,Open,,Complaint description 1937,High
5056,3262,18,10,2023-01-18,Resolved,2023-04-23,Complaint description 1938,Low
5057,3965,2,12,2024-09-05,Open,,Complaint description 1939,High
5058,4744,9,1,2023-01-04,Open,,Complaint description 1940,Medium
5059,4903,23,8,2025-11-29,Resolved,2023-11-07,Complaint description 1941,High
5060,5015,1,8,2024-05-18,Open,,Complaint description 1942,High
5061,4801,25,9,2023-07-26,In Progress,,Complaint description 1943,High
